STR, orig: CANADA, Hashed: 3, result: 3, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 272629764, Hashed: 134, result: 134, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 700448772, Hashed: 330, result: 74, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 499122185, Hashed: 231, result: 231, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 377487361, Hashed: 181, result: 181, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 62914566, Hashed: 24, result: 24, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 469762051, Hashed: 227, result: 227, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 444596233, Hashed: 221, result: 221, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 444596233, Hashed: 221, result: 221, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 377487361, Hashed: 181, result: 181, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 511705095, Hashed: 243, result: 243, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 176160769, Hashed: 85, result: 85, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 566231041, Hashed: 271, result: 15, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 499122182, Hashed: 232, result: 232, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 29360132, Hashed: 10, result: 10, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 520093703, Hashed: 255, result: 255, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 612368391, Hashed: 291, result: 35, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 142606346, Hashed: 78, result: 78, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 385875972, Hashed: 188, result: 188, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 616562696, Hashed: 302, result: 46, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 209715203, Hashed: 103, result: 103, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 146800646, Hashed: 64, result: 64, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 494927874, Hashed: 238, result: 238, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 20971528, Hashed: 2, result: 2, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 792723466, Hashed: 368, result: 112, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 130023426, Hashed: 60, result: 60, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 29360130, Hashed: 12, result: 12, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 100663303, Hashed: 55, result: 55, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 528482309, Hashed: 249, result: 249, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 713031685, Hashed: 337, result: 81, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 834666506, Hashed: 388, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 201326599, Hashed: 103, result: 103, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 373293066, Hashed: 184, result: 184, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 130023431, Hashed: 57, result: 57, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 574619656, Hashed: 282, result: 26, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 209715201, Hashed: 101, result: 101, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 620757001, Hashed: 289, result: 33, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 624951302, Hashed: 300, result: 44, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 742391813, Hashed: 359, result: 103, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 494927881, Hashed: 229, result: 229, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 335544329, Hashed: 169, result: 169, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 440401928, Hashed: 218, result: 218, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 301989890, Hashed: 146, result: 146, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 473956362, Hashed: 232, result: 232, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 469762057, Hashed: 233, result: 233, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 96468994, Hashed: 44, result: 44, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 742391816, Hashed: 362, result: 106, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 775946246, Hashed: 372, result: 116, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 490733569, Hashed: 235, result: 235, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 771751941, Hashed: 373, result: 117, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 826277896, Hashed: 386, result: 130, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 620757001, Hashed: 289, result: 33, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 306184195, Hashed: 145, result: 145, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 16777217, Hashed: 9, result: 9, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 557842441, Hashed: 259, result: 3, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 314572803, Hashed: 149, result: 149, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 247463946, Hashed: 124, result: 124, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 595591171, Hashed: 287, result: 31, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 507510790, Hashed: 244, result: 244, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 251658248, Hashed: 112, result: 112, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 134217736, Hashed: 72, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 721420298, Hashed: 338, result: 82, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 675282946, Hashed: 320, result: 64, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 293601281, Hashed: 141, result: 141, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 281018370, Hashed: 132, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 20971522, Hashed: 8, result: 8, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 641728516, Hashed: 310, result: 54, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 838860803, Hashed: 403, result: 147, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 729808898, Hashed: 350, result: 94, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 528482313, Hashed: 245, result: 245, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 591396874, Hashed: 272, result: 16, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 826277897, Hashed: 387, result: 131, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 583008261, Hashed: 275, result: 19, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 562036746, Hashed: 262, result: 6, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 725614595, Hashed: 345, result: 89, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 553648136, Hashed: 256, result: 0, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 150994951, Hashed: 79, result: 79, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 759169026, Hashed: 360, result: 104, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 369098761, Hashed: 185, result: 185, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 671088648, Hashed: 328, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 713031681, Hashed: 341, result: 85, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 427819011, Hashed: 207, result: 207, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 75497474, Hashed: 38, result: 38, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 264241160, Hashed: 118, result: 118, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 734003205, Hashed: 347, result: 91, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 394264583, Hashed: 187, result: 187, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 570425346, Hashed: 274, result: 18, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 339738626, Hashed: 160, result: 160, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 192937989, Hashed: 89, result: 89, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 427819013, Hashed: 201, result: 201, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 494927881, Hashed: 229, result: 229, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 385875971, Hashed: 187, result: 187, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 88080390, Hashed: 44, result: 44, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 293601285, Hashed: 137, result: 137, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 754974729, Hashed: 353, result: 97, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 37748740, Hashed: 22, result: 22, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 16777221, Hashed: 13, result: 13, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 343932931, Hashed: 167, result: 167, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 562036741, Hashed: 265, result: 9, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 457179138, Hashed: 216, result: 216, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 427819011, Hashed: 207, result: 207, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 58720264, Hashed: 20, result: 20, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 239075337, Hashed: 123, result: 123, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 452984835, Hashed: 219, result: 219, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 406847496, Hashed: 202, result: 202, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 348127236, Hashed: 162, result: 162, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 369098761, Hashed: 185, result: 185, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 813694983, Hashed: 387, result: 131, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 92274693, Hashed: 41, result: 41, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 364904456, Hashed: 166, result: 166, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 121634820, Hashed: 62, result: 62, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 171966474, Hashed: 88, result: 88, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 616562696, Hashed: 302, result: 46, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 184549381, Hashed: 93, result: 93, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 37748742, Hashed: 20, result: 20, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 218103818, Hashed: 98, result: 98, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 159383561, Hashed: 69, result: 69, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 595591173, Hashed: 281, result: 25, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 432013316, Hashed: 202, result: 202, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 662700035, Hashed: 319, result: 63, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 486539270, Hashed: 238, result: 238, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 281018376, Hashed: 142, result: 142, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 335544321, Hashed: 161, result: 161, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 390070277, Hashed: 191, result: 191, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 184549381, Hashed: 93, result: 93, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 826277896, Hashed: 386, result: 130, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 721420291, Hashed: 347, result: 91, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 41943041, Hashed: 21, result: 21, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 184549383, Hashed: 95, result: 95, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 805306372, Hashed: 388, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 838860803, Hashed: 403, result: 147, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 788529161, Hashed: 369, result: 113, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 440401926, Hashed: 212, result: 212, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 452984841, Hashed: 209, result: 209, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 742391816, Hashed: 362, result: 106, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 503316490, Hashed: 250, result: 250, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 4194308, Hashed: 6, result: 6, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 541065220, Hashed: 262, result: 6, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 356515846, Hashed: 172, result: 172, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 75497480, Hashed: 44, result: 44, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 734003206, Hashed: 344, result: 88, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 4194308, Hashed: 6, result: 6, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 213909506, Hashed: 100, result: 100, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 645922822, Hashed: 306, result: 50, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 37748738, Hashed: 16, result: 16, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 402653191, Hashed: 199, result: 199, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 176160777, Hashed: 93, result: 93, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 352321541, Hashed: 173, result: 173, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 587202561, Hashed: 281, result: 25, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 826277889, Hashed: 395, result: 139, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 767557636, Hashed: 362, result: 106, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 708837384, Hashed: 346, result: 90, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 352321541, Hashed: 173, result: 173, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 562036741, Hashed: 265, result: 9, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 633339910, Hashed: 296, result: 40, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 700448770, Hashed: 332, result: 76, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 595591171, Hashed: 287, result: 31, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 180355076, Hashed: 82, result: 82, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 511705089, Hashed: 245, result: 245, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 536870919, Hashed: 263, result: 7, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 205520902, Hashed: 100, result: 100, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 578813956, Hashed: 272, result: 16, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 314572803, Hashed: 149, result: 149, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 528482309, Hashed: 249, result: 249, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 163577866, Hashed: 68, result: 68, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 830472194, Hashed: 398, result: 142, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 817889288, Hashed: 398, result: 142, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 54525955, Hashed: 25, result: 25, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 771751941, Hashed: 373, result: 117, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 360710151, Hashed: 171, result: 171, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 553648131, Hashed: 267, result: 11, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 272629762, Hashed: 128, result: 128, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 750780423, Hashed: 353, result: 97, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 545259529, Hashed: 269, result: 13, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 171966472, Hashed: 90, result: 90, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 289406986, Hashed: 128, result: 128, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 792723466, Hashed: 368, result: 112, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 654311431, Hashed: 319, result: 63, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 457179146, Hashed: 208, result: 208, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 92274695, Hashed: 43, result: 43, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 364904456, Hashed: 166, result: 166, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 658505730, Hashed: 312, result: 56, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 545259529, Hashed: 269, result: 13, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 209715209, Hashed: 109, result: 109, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 662700042, Hashed: 310, result: 54, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 599785482, Hashed: 276, result: 20, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 272629764, Hashed: 134, result: 134, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 92274693, Hashed: 41, result: 41, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 134217736, Hashed: 72, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 658505730, Hashed: 312, result: 56, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 511705089, Hashed: 245, result: 245, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 201326593, Hashed: 97, result: 97, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 394264583, Hashed: 187, result: 187, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 813694983, Hashed: 387, result: 131, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 352321541, Hashed: 173, result: 173, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 243269635, Hashed: 119, result: 119, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 352321541, Hashed: 173, result: 173, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 452984833, Hashed: 217, result: 217, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 415236097, Hashed: 199, result: 199, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 515899396, Hashed: 242, result: 242, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 155189251, Hashed: 73, result: 73, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 121634824, Hashed: 50, result: 50, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 687865865, Hashed: 321, result: 65, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 641728516, Hashed: 310, result: 54, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 826277897, Hashed: 387, result: 131, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 578813961, Hashed: 285, result: 29, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 20971526, Hashed: 12, result: 12, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 373293066, Hashed: 184, result: 184, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 293601287, Hashed: 139, result: 139, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 318767108, Hashed: 156, result: 156, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 419430401, Hashed: 201, result: 201, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 511705091, Hashed: 247, result: 247, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 608174084, Hashed: 294, result: 38, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 268435457, Hashed: 129, result: 129, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 759169026, Hashed: 360, result: 104, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 780140551, Hashed: 371, result: 115, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 788529161, Hashed: 369, result: 113, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 180355076, Hashed: 82, result: 82, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 205520902, Hashed: 100, result: 100, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 692060166, Hashed: 332, result: 76, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 603979783, Hashed: 295, result: 39, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 788529161, Hashed: 369, result: 113, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 117440519, Hashed: 63, result: 63, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 721420290, Hashed: 346, result: 90, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 591396872, Hashed: 274, result: 18, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 272629762, Hashed: 128, result: 128, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 58720260, Hashed: 24, result: 24, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 243269635, Hashed: 119, result: 119, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 318767109, Hashed: 157, result: 157, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 419430404, Hashed: 204, result: 204, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 33554437, Hashed: 21, result: 21, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 696254471, Hashed: 331, result: 75, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 75497481, Hashed: 45, result: 45, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 411041802, Hashed: 206, result: 206, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 306184195, Hashed: 145, result: 145, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 356515846, Hashed: 172, result: 172, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 180355082, Hashed: 92, result: 92, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 532676614, Hashed: 248, result: 248, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 130023426, Hashed: 60, result: 60, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 419430401, Hashed: 201, result: 201, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 650117127, Hashed: 305, result: 49, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 704643077, Hashed: 341, result: 85, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 658505733, Hashed: 319, result: 63, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 209715201, Hashed: 101, result: 101, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 738197511, Hashed: 359, result: 103, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 683671560, Hashed: 334, result: 78, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 423624712, Hashed: 194, result: 194, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 486539274, Hashed: 226, result: 226, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 713031687, Hashed: 339, result: 83, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 213909507, Hashed: 101, result: 101, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 796917761, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 239075333, Hashed: 119, result: 119, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 117440521, Hashed: 49, result: 49, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 822083594, Hashed: 386, result: 130, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 209715209, Hashed: 109, result: 109, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 578813961, Hashed: 285, result: 29, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 62914566, Hashed: 24, result: 24, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 406847498, Hashed: 200, result: 200, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 448790530, Hashed: 212, result: 212, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 515899396, Hashed: 242, result: 242, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 461373445, Hashed: 217, result: 217, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 603979783, Hashed: 295, result: 39, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 482344962, Hashed: 228, result: 228, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 549453831, Hashed: 257, result: 1, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 490733575, Hashed: 237, result: 237, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 750780426, Hashed: 364, result: 108, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 213909513, Hashed: 111, result: 111, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 83886087, Hashed: 47, result: 47, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 276824065, Hashed: 133, result: 133, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 826277889, Hashed: 395, result: 139, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 805306374, Hashed: 390, result: 134, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 524288008, Hashed: 242, result: 242, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 33554433, Hashed: 17, result: 17, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 616562694, Hashed: 288, result: 32, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 226492418, Hashed: 110, result: 110, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 780140551, Hashed: 371, result: 115, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 381681666, Hashed: 180, result: 180, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 721420290, Hashed: 346, result: 90, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 4194306, Hashed: 0, result: 0, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 641728520, Hashed: 314, result: 58, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 360710151, Hashed: 171, result: 171, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 452984835, Hashed: 219, result: 219, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 583008261, Hashed: 275, result: 19, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 813694981, Hashed: 385, result: 129, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 658505730, Hashed: 312, result: 56, Mask1: 255, Mask2: 511, nbucket: 256
